county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Hot Spring,ANTIOCH,U.S. Senate,,DEM,Natalie James,10,8,0,2
Hot Spring,BIG CREEK,U.S. Senate,,DEM,Natalie James,11,8,0,3
Hot Spring,BISMARCK,U.S. Senate,,DEM,Natalie James,161,89,6,66
Hot Spring,BROWN SPRINGS,U.S. Senate,,DEM,Natalie James,8,4,0,4
Hot Spring,BUTTERFIELD,U.S. Senate,,DEM,Natalie James,69,52,1,16
Hot Spring,CENTRAL,U.S. Senate,,DEM,Natalie James,48,41,2,5
Hot Spring,CLEAR CREEK,U.S. Senate,,DEM,Natalie James,19,11,0,8
Hot Spring,DEROCHE,U.S. Senate,,DEM,Natalie James,62,25,3,34
Hot Spring,DONALDSON,U.S. Senate,,DEM,Natalie James,7,6,0,1
Hot Spring,DOVER,U.S. Senate,,DEM,Natalie James,34,24,0,10
Hot Spring,FENTER A,U.S. Senate,,DEM,Natalie James,81,70,2,9
Hot Spring,FENTER B,U.S. Senate,,DEM,Natalie James,57,51,3,3
Hot Spring,FENTER C,U.S. Senate,,DEM,Natalie James,53,39,2,12
Hot Spring,FRIENDSHIP,U.S. Senate,,DEM,Natalie James,8,5,0,3
Hot Spring,GIFFORD,U.S. Senate,,DEM,Natalie James,46,30,0,16
Hot Spring,GLEN ROSE,U.S. Senate,,DEM,Natalie James,84,42,1,41
Hot Spring,HARRISON,U.S. Senate,,DEM,Natalie James,18,14,0,4
Hot Spring,HENDERSON,U.S. Senate,,DEM,Natalie James,38,18,1,19
Hot Spring,LONE HILL,U.S. Senate,,DEM,Natalie James,47,30,4,13
Hot Spring,MAGNET,U.S. Senate,,DEM,Natalie James,167,109,3,55
Hot Spring,MIDWAY,U.S. Senate,,DEM,Natalie James,10,5,1,4
Hot Spring,Montgomery,U.S. Senate,,DEM,Natalie James,66,30,2,34
Hot Spring,OUACHITA,U.S. Senate,,DEM,Natalie James,9,3,0,6
Hot Spring,PERLA,U.S. Senate,,DEM,Natalie James,29,15,0,14
Hot Spring,PRAIRIE,U.S. Senate,,DEM,Natalie James,17,10,0,7
Hot Spring,ROCKPORT,U.S. Senate,,DEM,Natalie James,37,27,1,9
Hot Spring,VALLEY,U.S. Senate,,DEM,Natalie James,23,4,1,18
Hot Spring,MALVERN W-1,U.S. Senate,,DEM,Natalie James,255,175,14,66
Hot Spring,MALVERN W-2,U.S. Senate,,DEM,Natalie James,241,183,8,50
Hot Spring,MALVERN W-3,U.S. Senate,,DEM,Natalie James,149,93,6,50
Hot Spring,MALVERN W-4,U.S. Senate,,DEM,Natalie James,275,223,8,44
Hot Spring,ANTIOCH,U.S. Senate,,LIB,Kenneth Cates,1,1,0,0
Hot Spring,BIG CREEK,U.S. Senate,,LIB,Kenneth Cates,4,3,0,1
Hot Spring,BISMARCK,U.S. Senate,,LIB,Kenneth Cates,33,13,3,17
Hot Spring,BROWN SPRINGS,U.S. Senate,,LIB,Kenneth Cates,3,0,0,3
Hot Spring,BUTTERFIELD,U.S. Senate,,LIB,Kenneth Cates,9,8,0,1
Hot Spring,CENTRAL,U.S. Senate,,LIB,Kenneth Cates,10,6,0,4
Hot Spring,CLEAR CREEK,U.S. Senate,,LIB,Kenneth Cates,7,2,0,5
Hot Spring,DEROCHE,U.S. Senate,,LIB,Kenneth Cates,24,4,0,20
Hot Spring,DONALDSON,U.S. Senate,,LIB,Kenneth Cates,4,2,0,2
Hot Spring,DOVER,U.S. Senate,,LIB,Kenneth Cates,7,3,0,4
Hot Spring,FENTER A,U.S. Senate,,LIB,Kenneth Cates,18,15,0,3
Hot Spring,FENTER B,U.S. Senate,,LIB,Kenneth Cates,13,8,1,4
Hot Spring,FENTER C,U.S. Senate,,LIB,Kenneth Cates,1,1,0,0
Hot Spring,FRIENDSHIP,U.S. Senate,,LIB,Kenneth Cates,6,1,0,5
Hot Spring,GIFFORD,U.S. Senate,,LIB,Kenneth Cates,15,7,0,8
Hot Spring,GLEN ROSE,U.S. Senate,,LIB,Kenneth Cates,22,7,0,15
Hot Spring,HARRISON,U.S. Senate,,LIB,Kenneth Cates,2,2,0,0
Hot Spring,HENDERSON,U.S. Senate,,LIB,Kenneth Cates,10,3,0,7
Hot Spring,LONE HILL,U.S. Senate,,LIB,Kenneth Cates,6,2,0,4
Hot Spring,MAGNET,U.S. Senate,,LIB,Kenneth Cates,30,12,0,18
Hot Spring,MIDWAY,U.S. Senate,,LIB,Kenneth Cates,6,3,0,3
Hot Spring,Montgomery,U.S. Senate,,LIB,Kenneth Cates,20,12,0,8
Hot Spring,OUACHITA,U.S. Senate,,LIB,Kenneth Cates,4,3,0,1
Hot Spring,PERLA,U.S. Senate,,LIB,Kenneth Cates,1,1,0,0
Hot Spring,PRAIRIE,U.S. Senate,,LIB,Kenneth Cates,4,3,0,1
Hot Spring,ROCKPORT,U.S. Senate,,LIB,Kenneth Cates,7,5,0,2
Hot Spring,VALLEY,U.S. Senate,,LIB,Kenneth Cates,12,3,0,9
Hot Spring,MALVERN W-1,U.S. Senate,,LIB,Kenneth Cates,20,11,0,9
Hot Spring,MALVERN W-2,U.S. Senate,,LIB,Kenneth Cates,32,25,0,7
Hot Spring,MALVERN W-3,U.S. Senate,,LIB,Kenneth Cates,17,15,0,2
Hot Spring,MALVERN W-4,U.S. Senate,,LIB,Kenneth Cates,19,14,0,5
Hot Spring,ANTIOCH,U.S. Senate,,REP,Senator John Boozman,130,83,0,47
Hot Spring,BIG CREEK,U.S. Senate,,REP,Senator John Boozman,158,127,2,29
Hot Spring,BISMARCK,U.S. Senate,,REP,Senator John Boozman,635,247,7,381
Hot Spring,BROWN SPRINGS,U.S. Senate,,REP,Senator John Boozman,61,30,0,31
Hot Spring,BUTTERFIELD,U.S. Senate,,REP,Senator John Boozman,317,224,0,93
Hot Spring,CENTRAL,U.S. Senate,,REP,Senator John Boozman,290,242,6,42
Hot Spring,CLEAR CREEK,U.S. Senate,,REP,Senator John Boozman,115,52,0,63
Hot Spring,DEROCHE,U.S. Senate,,REP,Senator John Boozman,377,149,0,228
Hot Spring,DONALDSON,U.S. Senate,,REP,Senator John Boozman,62,38,0,24
Hot Spring,DOVER,U.S. Senate,,REP,Senator John Boozman,232,170,3,59
Hot Spring,FENTER A,U.S. Senate,,REP,Senator John Boozman,316,258,5,53
Hot Spring,FENTER B,U.S. Senate,,REP,Senator John Boozman,235,184,7,44
Hot Spring,FENTER C,U.S. Senate,,REP,Senator John Boozman,19,15,0,4
Hot Spring,FRIENDSHIP,U.S. Senate,,REP,Senator John Boozman,61,27,2,32
Hot Spring,GIFFORD,U.S. Senate,,REP,Senator John Boozman,317,191,4,122
Hot Spring,GLEN ROSE,U.S. Senate,,REP,Senator John Boozman,521,254,3,264
Hot Spring,HARRISON,U.S. Senate,,REP,Senator John Boozman,86,57,0,29
Hot Spring,HENDERSON,U.S. Senate,,REP,Senator John Boozman,178,49,6,123
Hot Spring,LONE HILL,U.S. Senate,,REP,Senator John Boozman,232,161,2,69
Hot Spring,MAGNET,U.S. Senate,,REP,Senator John Boozman,818,507,10,301
Hot Spring,MIDWAY,U.S. Senate,,REP,Senator John Boozman,134,73,0,61
Hot Spring,Montgomery,U.S. Senate,,REP,Senator John Boozman,286,143,4,139
Hot Spring,OUACHITA,U.S. Senate,,REP,Senator John Boozman,102,61,1,40
Hot Spring,PERLA,U.S. Senate,,REP,Senator John Boozman,9,5,0,4
Hot Spring,PRAIRIE,U.S. Senate,,REP,Senator John Boozman,140,55,0,85
Hot Spring,ROCKPORT,U.S. Senate,,REP,Senator John Boozman,225,170,1,54
Hot Spring,VALLEY,U.S. Senate,,REP,Senator John Boozman,162,48,2,112
Hot Spring,MALVERN W-1,U.S. Senate,,REP,Senator John Boozman,183,124,11,48
Hot Spring,MALVERN W-2,U.S. Senate,,REP,Senator John Boozman,427,326,4,97
Hot Spring,MALVERN W-3,U.S. Senate,,REP,Senator John Boozman,259,195,7,57
Hot Spring,MALVERN W-4,U.S. Senate,,REP,Senator John Boozman,273,198,8,67
Hot Spring,ANTIOCH,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0
Hot Spring,BIG CREEK,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0
Hot Spring,BISMARCK,U.S. Congress District 04,,LIB,Gregory Maxwell,27,15,1,11
Hot Spring,BROWN SPRINGS,U.S. Congress District 04,,LIB,Gregory Maxwell,3,1,0,2
Hot Spring,BUTTERFIELD,U.S. Congress District 04,,LIB,Gregory Maxwell,8,8,0,0
Hot Spring,CENTRAL,U.S. Congress District 04,,LIB,Gregory Maxwell,4,1,0,3
Hot Spring,CLEAR CREEK,U.S. Congress District 04,,LIB,Gregory Maxwell,6,3,0,3
Hot Spring,DEROCHE,U.S. Congress District 04,,LIB,Gregory Maxwell,25,6,0,19
Hot Spring,DONALDSON,U.S. Congress District 04,,LIB,Gregory Maxwell,4,2,0,2
Hot Spring,DOVER,U.S. Congress District 04,,LIB,Gregory Maxwell,4,4,0,0
Hot Spring,FENTER A,U.S. Congress District 04,,LIB,Gregory Maxwell,12,11,1,0
Hot Spring,FENTER B,U.S. Congress District 04,,LIB,Gregory Maxwell,7,5,1,1
Hot Spring,FENTER C,U.S. Congress District 04,,LIB,Gregory Maxwell,2,2,0,0
Hot Spring,FRIENDSHIP,U.S. Congress District 04,,LIB,Gregory Maxwell,3,2,0,1
Hot Spring,GIFFORD,U.S. Congress District 04,,LIB,Gregory Maxwell,14,7,0,7
Hot Spring,GLEN ROSE,U.S. Congress District 04,,LIB,Gregory Maxwell,21,12,0,9
Hot Spring,HARRISON,U.S. Congress District 04,,LIB,Gregory Maxwell,2,2,0,0
Hot Spring,HENDERSON,U.S. Congress District 04,,LIB,Gregory Maxwell,6,0,0,6
Hot Spring,LONE HILL,U.S. Congress District 04,,LIB,Gregory Maxwell,4,1,0,3
Hot Spring,MAGNET,U.S. Congress District 04,,LIB,Gregory Maxwell,21,10,0,11
Hot Spring,MIDWAY,U.S. Congress District 04,,LIB,Gregory Maxwell,2,1,0,1
Hot Spring,Montgomery,U.S. Congress District 04,,LIB,Gregory Maxwell,14,9,0,5
Hot Spring,OUACHITA,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,0,1
Hot Spring,PERLA,U.S. Congress District 04,,LIB,Gregory Maxwell,2,0,0,2
Hot Spring,PRAIRIE,U.S. Congress District 04,,LIB,Gregory Maxwell,3,2,0,1
Hot Spring,ROCKPORT,U.S. Congress District 04,,LIB,Gregory Maxwell,7,5,0,2
Hot Spring,VALLEY,U.S. Congress District 04,,LIB,Gregory Maxwell,8,2,0,6
Hot Spring,MALVERN W-1,U.S. Congress District 04,,LIB,Gregory Maxwell,19,14,0,5
Hot Spring,MALVERN W-2,U.S. Congress District 04,,LIB,Gregory Maxwell,28,20,0,8
Hot Spring,MALVERN W-3,U.S. Congress District 04,,LIB,Gregory Maxwell,30,18,3,9
Hot Spring,MALVERN W-4,U.S. Congress District 04,,LIB,Gregory Maxwell,21,15,0,6
Hot Spring,ANTIOCH,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,130,82,0,48
Hot Spring,BIG CREEK,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,163,130,2,31
Hot Spring,BISMARCK,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,645,246,9,390
Hot Spring,BROWN SPRINGS,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,62,29,0,33
Hot Spring,BUTTERFIELD,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,319,223,1,95
Hot Spring,CENTRAL,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,287,241,6,40
Hot Spring,CLEAR CREEK,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,112,51,0,61
Hot Spring,DEROCHE,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,369,146,0,223
Hot Spring,DONALDSON,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,59,35,0,24
Hot Spring,DOVER,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,234,168,3,63
Hot Spring,FENTER A,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,318,258,5,55
Hot Spring,FENTER B,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,238,186,5,47
Hot Spring,FENTER C,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,16,13,0,3
Hot Spring,FRIENDSHIP,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,60,25,2,33
Hot Spring,GIFFORD,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,307,185,4,118
Hot Spring,GLEN ROSE,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,528,247,4,277
Hot Spring,HARRISON,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,84,56,0,28
Hot Spring,HENDERSON,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,180,52,6,122
Hot Spring,LONE HILL,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,228,155,3,70
Hot Spring,MAGNET,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,824,513,11,300
Hot Spring,MIDWAY,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,135,73,0,62
Hot Spring,Montgomery,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,285,145,4,136
Hot Spring,OUACHITA,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,105,63,0,42
Hot Spring,PERLA,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,10,6,0,4
Hot Spring,PRAIRIE,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,140,56,0,84
Hot Spring,ROCKPORT,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,223,169,1,53
Hot Spring,VALLEY,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,168,50,2,116
Hot Spring,MALVERN W-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,182,122,11,49
Hot Spring,MALVERN W-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,439,335,4,100
Hot Spring,MALVERN W-3,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,264,197,8,59
Hot Spring,MALVERN W-4,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,267,196,7,64
Hot Spring,ANTIOCH,U.S. Congress District 04,,DEM,John White,11,10,0,1
Hot Spring,BIG CREEK,U.S. Congress District 04,,DEM,John White,10,8,0,2
Hot Spring,BISMARCK,U.S. Congress District 04,,DEM,John White,145,77,6,62
Hot Spring,BROWN SPRINGS,U.S. Congress District 04,,DEM,John White,7,4,0,3
Hot Spring,BUTTERFIELD,U.S. Congress District 04,,DEM,John White,61,46,0,15
Hot Spring,CENTRAL,U.S. Congress District 04,,DEM,John White,44,37,2,5
Hot Spring,CLEAR CREEK,U.S. Congress District 04,,DEM,John White,19,11,0,8
Hot Spring,DEROCHE,U.S. Congress District 04,,DEM,John White,59,20,3,36
Hot Spring,DONALDSON,U.S. Congress District 04,,DEM,John White,10,9,0,1
Hot Spring,DOVER,U.S. Congress District 04,,DEM,John White,33,25,0,8
Hot Spring,FENTER A,U.S. Congress District 04,,DEM,John White,78,66,1,11
Hot Spring,FENTER B,U.S. Congress District 04,,DEM,John White,50,44,3,3
Hot Spring,FENTER C,U.S. Congress District 04,,DEM,John White,52,37,2,13
Hot Spring,FRIENDSHIP,U.S. Congress District 04,,DEM,John White,8,4,0,4
Hot Spring,GIFFORD,U.S. Congress District 04,,DEM,John White,44,27,0,17
Hot Spring,GLEN ROSE,U.S. Congress District 04,,DEM,John White,65,32,0,33
Hot Spring,HARRISON,U.S. Congress District 04,,DEM,John White,20,16,0,4
Hot Spring,HENDERSON,U.S. Congress District 04,,DEM,John White,35,17,1,17
Hot Spring,LONE HILL,U.S. Congress District 04,,DEM,John White,48,34,3,11
Hot Spring,MAGNET,U.S. Congress District 04,,DEM,John White,156,97,2,57
Hot Spring,MIDWAY,U.S. Congress District 04,,DEM,John White,11,5,1,5
Hot Spring,Montgomery,U.S. Congress District 04,,DEM,John White,67,29,2,36
Hot Spring,OUACHITA,U.S. Congress District 04,,DEM,John White,9,5,1,3
Hot Spring,PERLA,U.S. Congress District 04,,DEM,John White,23,12,0,11
Hot Spring,PRAIRIE,U.S. Congress District 04,,DEM,John White,16,7,0,9
Hot Spring,ROCKPORT,U.S. Congress District 04,,DEM,John White,36,26,1,9
Hot Spring,VALLEY,U.S. Congress District 04,,DEM,John White,21,3,1,17
Hot Spring,MALVERN W-1,U.S. Congress District 04,,DEM,John White,252,167,14,71
Hot Spring,MALVERN W-2,U.S. Congress District 04,,DEM,John White,220,169,8,43
Hot Spring,MALVERN W-3,U.S. Congress District 04,,DEM,John White,119,77,2,40
Hot Spring,MALVERN W-4,U.S. Congress District 04,,DEM,John White,260,208,9,43
Hot Spring,ANTIOCH,Attorney General,,DEM,Jesse Gibson,10,9,0,1
Hot Spring,BIG CREEK,Attorney General,,DEM,Jesse Gibson,9,7,0,2
Hot Spring,BISMARCK,Attorney General,,DEM,Jesse Gibson,168,90,6,72
Hot Spring,BROWN SPRINGS,Attorney General,,DEM,Jesse Gibson,7,3,0,4
