county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Lincoln,Auburn,U.S. Senate,,LIB,Kenneth Cates,1,0,0,1
Lincoln,Bar/Tarry,U.S. Senate,,LIB,Kenneth Cates,2,1,0,1
Lincoln,Bar/Yorktown,U.S. Senate,,LIB,Kenneth Cates,2,2,0,0
Lincoln,Cane Creek 1,U.S. Senate,,LIB,Kenneth Cates,14,6,1,7
Lincoln,Cane Creek 2,U.S. Senate,,LIB,Kenneth Cates,1,1,0,0
Lincoln,Choctaw,U.S. Senate,,LIB,Kenneth Cates,1,0,0,1
Lincoln,Kimbrough,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Lincoln,Lone Pine/Garnett,U.S. Senate,,LIB,Kenneth Cates,3,2,0,1
Lincoln,Lone Pine/Mt. Home,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Lincoln,Mill Creek,U.S. Senate,,LIB,Kenneth Cates,2,1,0,1
Lincoln,Owen/Glendale,U.S. Senate,,LIB,Kenneth Cates,4,1,0,3
Lincoln,Owen/Palmyra,U.S. Senate,,LIB,Kenneth Cates,5,2,0,3
Lincoln,Smith,U.S. Senate,,LIB,Kenneth Cates,2,2,0,0
Lincoln,Spring 1,U.S. Senate,,LIB,Kenneth Cates,7,2,1,4
Lincoln,Spring 2,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Lincoln,SE Lincoln Co FD,U.S. Senate,,LIB,Kenneth Cates,2,1,0,1
Lincoln,Wells Bayou/FS,U.S. Senate,,LIB,Kenneth Cates,1,1,0,0
Lincoln,Gould,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Lincoln,Gould City W1,U.S. Senate,,LIB,Kenneth Cates,1,0,0,1
Lincoln,Gould City W2,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Lincoln,Gould City W3,U.S. Senate,,LIB,Kenneth Cates,1,0,0,1
Lincoln,Grady City W1& W2,U.S. Senate,,LIB,Kenneth Cates,2,0,0,2
Lincoln,Star City W1,U.S. Senate,,LIB,Kenneth Cates,10,8,0,2
Lincoln,Star City W2,U.S. Senate,,LIB,Kenneth Cates,4,4,0,0
Lincoln,Star City W3,U.S. Senate,,LIB,Kenneth Cates,5,3,0,2
Lincoln,Cane Creek 3,U.S. Senate,,LIB,Kenneth Cates,4,1,0,3
Lincoln,Auburn,U.S. Senate,,REP,Senator John Boozman,15,9,0,6
Lincoln,Bar/Tarry,U.S. Senate,,REP,Senator John Boozman,9,5,0,4
Lincoln,Bar/Yorktown,U.S. Senate,,REP,Senator John Boozman,32,22,0,10
Lincoln,Cane Creek 1,U.S. Senate,,REP,Senator John Boozman,413,240,5,168
