county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Saline,Precinct 01,U.S. Senate,,LIB,Kenneth Cates,90,41,1,48
Saline,Precinct 02,U.S. Senate,,LIB,Kenneth Cates,34,20,0,14
Saline,Precinct 03,U.S. Senate,,LIB,Kenneth Cates,52,30,0,22
Saline,Precinct 04,U.S. Senate,,LIB,Kenneth Cates,47,27,0,20
Saline,Precinct 05,U.S. Senate,,LIB,Kenneth Cates,54,32,0,22
Saline,Precinct 06,U.S. Senate,,LIB,Kenneth Cates,52,28,0,24
Saline,Precinct 07,U.S. Senate,,LIB,Kenneth Cates,27,15,0,12
Saline,Precinct 08,U.S. Senate,,LIB,Kenneth Cates,14,10,2,2
Saline,Precinct 09,U.S. Senate,,LIB,Kenneth Cates,50,28,0,22
Saline,Precinct 10,U.S. Senate,,LIB,Kenneth Cates,48,32,0,16
Saline,Precinct 11,U.S. Senate,,LIB,Kenneth Cates,67,41,1,25
Saline,Precinct 12,U.S. Senate,,LIB,Kenneth Cates,19,10,0,9
Saline,Precinct 13,U.S. Senate,,LIB,Kenneth Cates,72,54,1,17
Saline,Precinct 14,U.S. Senate,,LIB,Kenneth Cates,43,18,0,25
Saline,Precinct 15,U.S. Senate,,LIB,Kenneth Cates,60,41,0,19
Saline,Precinct 16,U.S. Senate,,LIB,Kenneth Cates,44,19,0,25
Saline,Precinct 17,U.S. Senate,,LIB,Kenneth Cates,47,34,0,13
Saline,Precinct 18,U.S. Senate,,LIB,Kenneth Cates,14,11,0,3
Saline,Precinct 19,U.S. Senate,,LIB,Kenneth Cates,7,1,0,6
Saline,Precinct 20,U.S. Senate,,LIB,Kenneth Cates,20,13,0,7
Saline,Precinct 21,U.S. Senate,,LIB,Kenneth Cates,8,5,0,3
Saline,Precinct 22,U.S. Senate,,LIB,Kenneth Cates,26,10,0,16
Saline,Precinct 23,U.S. Senate,,LIB,Kenneth Cates,12,0,0,12
Saline,Precinct 24,U.S. Senate,,LIB,Kenneth Cates,48,20,0,28
Saline,Precinct 25,U.S. Senate,,LIB,Kenneth Cates,42,23,0,19
Saline,Precinct 26,U.S. Senate,,LIB,Kenneth Cates,28,11,0,17
Saline,Precinct 27,U.S. Senate,,LIB,Kenneth Cates,63,36,1,26
Saline,Precinct 28,U.S. Senate,,LIB,Kenneth Cates,14,5,0,9
Saline,Precinct 29,U.S. Senate,,LIB,Kenneth Cates,17,10,0,7
Saline,Precinct 30,U.S. Senate,,LIB,Kenneth Cates,11,2,0,9
Saline,Precinct 31,U.S. Senate,,LIB,Kenneth Cates,78,43,0,35
Saline,Precinct 32,U.S. Senate,,LIB,Kenneth Cates,28,12,0,16
