county,precinct,office,district,party,candidate,votes,election_day
Carroll,BV WARDS 1 & 2,U.S. President,,DEM,John Wolfe,24,24
Carroll,PRAIRIES/CABANAL,U.S. President,,DEM,John Wolfe,4,4
Carroll,"ES WARDS 1,2,3",U.S. President,,DEM,John Wolfe,12,12
Carroll,JHN SPGS/PKD SPGS/WINONA,U.S. President,,DEM,John Wolfe,4,4
Carroll,GF WARDS 1 & 2,U.S. President,,DEM,John Wolfe,18,18
Carroll,NE/NWHICKORY/COIN/LNG CRK,U.S. President,,DEM,John Wolfe,12,12
Carroll,SW/SE HICKORY,U.S. President,,DEM,John Wolfe,2,2
Carroll,BEAVER,U.S. President,,DEM,John Wolfe,2,2
Carroll,CARROLLTON,U.S. President,,DEM,John Wolfe,4,4
Carroll,DRY FORK,U.S. President,,DEM,John Wolfe,5,5
Carroll,HOLIDAY ISLAND,U.S. President,,DEM,John Wolfe,8,8
Carroll,KINGS RIVER,U.S. President,,DEM,John Wolfe,2,2
Carroll,LIBERTY,U.S. President,,DEM,John Wolfe,1,1
Carroll,NORTH YOCUM,U.S. President,,DEM,John Wolfe,4,4
Carroll,OMEGA,U.S. President,,DEM,John Wolfe,7,7
Carroll,OSAGE,U.S. President,,DEM,John Wolfe,5,5
Carroll,PINEY,U.S. President,,DEM,John Wolfe,10,10
Carroll,POLO,U.S. President,,DEM,John Wolfe,6,6
Carroll,SOUTH YOCUM,U.S. President,,DEM,John Wolfe,3,3
Carroll,BV WARDS 1 & 2,U.S. President,,DEM,Barack Obama,66,66
Carroll,PRAIRIES/CABANAL,U.S. President,,DEM,Barack Obama,21,21
Carroll,"ES WARDS 1,2,3",U.S. President,,DEM,Barack Obama,75,75
Carroll,JHN SPGS/PKD SPGS/WINONA,U.S. President,,DEM,Barack Obama,50,50
Carroll,GF WARDS 1 & 2,U.S. President,,DEM,Barack Obama,13,13
Carroll,NE/NWHICKORY/COIN/LNG CRK,U.S. President,,DEM,Barack Obama,13,13
Carroll,SW/SE HICKORY,U.S. President,,DEM,Barack Obama,5,5
Carroll,BEAVER,U.S. President,,DEM,Barack Obama,8,8
Carroll,CARROLLTON,U.S. President,,DEM,Barack Obama,7,7
