county,precinct,office,district,party,candidate,votes,election_day
Jackson,ASU Newport,U.S. President,,DEM,John Wolfe,14,14
Jackson,BEEDEVILLE CHURCH,U.S. President,,DEM,John Wolfe,32,32
Jackson,CROSSROAD CHURCH,U.S. President,,DEM,John Wolfe,22,22
Jackson,Diaz City Hall,U.S. President,,DEM,John Wolfe,57,57
Jackson,Grubbs Community Center,U.S. President,,DEM,John Wolfe,45,45
Jackson,Jacksonport City Hall,U.S. President,,DEM,John Wolfe,24,24
Jackson,POSSUM GRAPE CHURCH,U.S. President,,DEM,John Wolfe,22,22
Jackson,Tupelo Community Bldg,U.S. President,,DEM,John Wolfe,17,17
Jackson,TUCKERMAN VFW,U.S. President,,DEM,John Wolfe,161,161
Jackson,BUSINESS RESOURCE CENTER,U.S. President,,DEM,John Wolfe,145,145
Jackson,NEWPORT VFW,U.S. President,,DEM,John Wolfe,231,231
Jackson,R&I FIRE STATION,U.S. President,,DEM,John Wolfe,32,32
Jackson,PHP BUIDING,U.S. President,,DEM,John Wolfe,48,48
Jackson,SWIFTON COMMUNITY CENTER,U.S. President,,DEM,John Wolfe,54,54
Jackson,ABSENTEE,U.S. President,,DEM,John Wolfe,0,0
Jackson,ASU Newport,U.S. President,,DEM,Barack Obama,16,16
Jackson,BEEDEVILLE CHURCH,U.S. President,,DEM,Barack Obama,18,18
Jackson,CROSSROAD CHURCH,U.S. President,,DEM,Barack Obama,10,10
Jackson,Diaz City Hall,U.S. President,,DEM,Barack Obama,46,46
Jackson,Grubbs Community Center,U.S. President,,DEM,Barack Obama,25,25
Jackson,Jacksonport City Hall,U.S. President,,DEM,Barack Obama,16,16
Jackson,POSSUM GRAPE CHURCH,U.S. President,,DEM,Barack Obama,13,13
Jackson,Tupelo Community Bldg,U.S. President,,DEM,Barack Obama,14,14
Jackson,TUCKERMAN VFW,U.S. President,,DEM,Barack Obama,144,144
Jackson,BUSINESS RESOURCE CENTER,U.S. President,,DEM,Barack Obama,154,154
Jackson,NEWPORT VFW,U.S. President,,DEM,Barack Obama,137,137
Jackson,R&I FIRE STATION,U.S. President,,DEM,Barack Obama,24,24
Jackson,PHP BUIDING,U.S. President,,DEM,Barack Obama,24,24
Jackson,SWIFTON COMMUNITY CENTER,U.S. President,,DEM,Barack Obama,46,46
Jackson,ABSENTEE,U.S. President,,DEM,Barack Obama,0,0
Jackson,ASU Newport,U.S. Congress District 1,,DEM,Gary Latanich,2,2
Jackson,BEEDEVILLE CHURCH,U.S. Congress District 1,,DEM,Gary Latanich,8,8
Jackson,CROSSROAD CHURCH,U.S. Congress District 1,,DEM,Gary Latanich,8,8
Jackson,Diaz City Hall,U.S. Congress District 1,,DEM,Gary Latanich,6,6
Jackson,Grubbs Community Center,U.S. Congress District 1,,DEM,Gary Latanich,11,11
Jackson,Jacksonport City Hall,U.S. Congress District 1,,DEM,Gary Latanich,3,3
Jackson,POSSUM GRAPE CHURCH,U.S. Congress District 1,,DEM,Gary Latanich,5,5
Jackson,Tupelo Community Bldg,U.S. Congress District 1,,DEM,Gary Latanich,3,3
Jackson,TUCKERMAN VFW,U.S. Congress District 1,,DEM,Gary Latanich,25,25
Jackson,BUSINESS RESOURCE CENTER,U.S. Congress District 1,,DEM,Gary Latanich,25,25
Jackson,NEWPORT VFW,U.S. Congress District 1,,DEM,Gary Latanich,30,30
Jackson,R&I FIRE STATION,U.S. Congress District 1,,DEM,Gary Latanich,6,6
Jackson,PHP BUIDING,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Jackson,SWIFTON COMMUNITY CENTER,U.S. Congress District 1,,DEM,Gary Latanich,8,8
Jackson,ABSENTEE,U.S. Congress District 1,,DEM,Gary Latanich,0,0
Jackson,ASU Newport,U.S. Congress District 1,,DEM,Clark M. Hall,12,12
Jackson,BEEDEVILLE CHURCH,U.S. Congress District 1,,DEM,Clark M. Hall,20,20
Jackson,CROSSROAD CHURCH,U.S. Congress District 1,,DEM,Clark M. Hall,13,13
Jackson,Diaz City Hall,U.S. Congress District 1,,DEM,Clark M. Hall,39,39
Jackson,Grubbs Community Center,U.S. Congress District 1,,DEM,Clark M. Hall,23,23
Jackson,Jacksonport City Hall,U.S. Congress District 1,,DEM,Clark M. Hall,20,20
Jackson,POSSUM GRAPE CHURCH,U.S. Congress District 1,,DEM,Clark M. Hall,12,12
Jackson,Tupelo Community Bldg,U.S. Congress District 1,,DEM,Clark M. Hall,19,19
Jackson,TUCKERMAN VFW,U.S. Congress District 1,,DEM,Clark M. Hall,123,123
Jackson,BUSINESS RESOURCE CENTER,U.S. Congress District 1,,DEM,Clark M. Hall,123,123
Jackson,NEWPORT VFW,U.S. Congress District 1,,DEM,Clark M. Hall,145,145
Jackson,R&I FIRE STATION,U.S. Congress District 1,,DEM,Clark M. Hall,30,30
Jackson,PHP BUIDING,U.S. Congress District 1,,DEM,Clark M. Hall,32,32
Jackson,SWIFTON COMMUNITY CENTER,U.S. Congress District 1,,DEM,Clark M. Hall,36,36
Jackson,ABSENTEE,U.S. Congress District 1,,DEM,Clark M. Hall,0,0
Jackson,ASU Newport,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,14,14
Jackson,BEEDEVILLE CHURCH,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,20,20
Jackson,CROSSROAD CHURCH,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,12,12
Jackson,Diaz City Hall,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,53,53
Jackson,Grubbs Community Center,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,40,40
Jackson,Jacksonport City Hall,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,17,17
Jackson,POSSUM GRAPE CHURCH,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,18,18
Jackson,Tupelo Community Bldg,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,13,13
Jackson,TUCKERMAN VFW,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,150,150
Jackson,BUSINESS RESOURCE CENTER,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,143,143
Jackson,NEWPORT VFW,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,200,200
Jackson,R&I FIRE STATION,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,21,21
Jackson,PHP BUIDING,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,33,33
Jackson,SWIFTON COMMUNITY CENTER,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,56,56
Jackson,ABSENTEE,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,0,0
Jackson,ASU Newport,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",4,4
Jackson,BEEDEVILLE CHURCH,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",11,11
Jackson,CROSSROAD CHURCH,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",6,6
Jackson,Diaz City Hall,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",18,18
Jackson,Jacksonport City Hall,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",6,6
Jackson,POSSUM GRAPE CHURCH,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",5,5
Jackson,Tupelo Community Bldg,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",8,8
Jackson,TUCKERMAN VFW,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",1,1
Jackson,BUSINESS RESOURCE CENTER,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",57,57
Jackson,NEWPORT VFW,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",75,75
Jackson,R&I FIRE STATION,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",15,15
Jackson,PHP BUIDING,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",0,0
Jackson,ABSENTEE,State Representative District 47,,DEM,"WM. Burl Simmons, Jr.",0,0
Jackson,ASU Newport,State Representative District 47,,DEM,Jody Dickinson,24,24
Jackson,BEEDEVILLE CHURCH,State Representative District 47,,DEM,Jody Dickinson,12,12
Jackson,CROSSROAD CHURCH,State Representative District 47,,DEM,Jody Dickinson,28,28
Jackson,Diaz City Hall,State Representative District 47,,DEM,Jody Dickinson,93,93
Jackson,Jacksonport City Hall,State Representative District 47,,DEM,Jody Dickinson,41,41
