county,precinct,office,district,party,candidate,votes,election_day
Faulkner,1C-N,U.S. President,,DEM,John Wolfe,10,10
Faulkner,1C-S,U.S. President,,DEM,John Wolfe,20,20
Faulkner,1E-E,U.S. President,,DEM,John Wolfe,38,38
Faulkner,1E-W,U.S. President,,DEM,John Wolfe,19,19
Faulkner,2A,U.S. President,,DEM,John Wolfe,26,26
Faulkner,2B,U.S. President,,DEM,John Wolfe,9,9
Faulkner,2C,U.S. President,,DEM,John Wolfe,12,12
Faulkner,3A,U.S. President,,DEM,John Wolfe,25,25
Faulkner,3B,U.S. President,,DEM,John Wolfe,5,5
Faulkner,3C-E,U.S. President,,DEM,John Wolfe,21,21
Faulkner,3C-W,U.S. President,,DEM,John Wolfe,23,23
Faulkner,3D,U.S. President,,DEM,John Wolfe,37,37
Faulkner,4A,U.S. President,,DEM,John Wolfe,42,42
Faulkner,4B,U.S. President,,DEM,John Wolfe,23,23
Faulkner,4C,U.S. President,,DEM,John Wolfe,18,18
Faulkner,4D,U.S. President,,DEM,John Wolfe,8,8
Faulkner,EAST CADRON A,U.S. President,,DEM,John Wolfe,30,30
Faulkner,EAST CADRON B,U.S. President,,DEM,John Wolfe,22,22
Faulkner,EAST CADRON C,U.S. President,,DEM,John Wolfe,24,24
Faulkner,WEST CADRON,U.S. President,,DEM,John Wolfe,4,4
Faulkner,BENEDICT,U.S. President,,DEM,John Wolfe,4,4
Faulkner,BENTON,U.S. President,,DEM,John Wolfe,23,23
Faulkner,BRISTOL,U.S. President,,DEM,John Wolfe,3,3
Faulkner,CALIFORNIA,U.S. President,,DEM,John Wolfe,23,23
Faulkner,CLIFTON,U.S. President,,DEM,John Wolfe,37,37
Faulkner,VILONIA CITY,U.S. President,,DEM,John Wolfe,22,22
Faulkner,CYPRESS RURAL,U.S. President,,DEM,John Wolfe,18,18
Faulkner,DANLEY RURAL,U.S. President,,DEM,John Wolfe,26,26
Faulkner,DANLEY CITY,U.S. President,,DEM,John Wolfe,21,21
Faulkner,EAGLE,U.S. President,,DEM,John Wolfe,17,17
Faulkner,ENOLA,U.S. President,,DEM,John Wolfe,17,17
Faulkner,EAST FORK,U.S. President,,DEM,John Wolfe,36,36
Faulkner,HARDIN RURAL,U.S. President,,DEM,John Wolfe,27,27
Faulkner,HARDIN CITY,U.S. President,,DEM,John Wolfe,41,41
Faulkner,HARVE,U.S. President,,DEM,John Wolfe,8,8
Faulkner,HENDRIX,U.S. President,,DEM,John Wolfe,0,0
Faulkner,MATTHEWS,U.S. President,,DEM,John Wolfe,7,7
Faulkner,NO. MOUNTAIN,U.S. President,,DEM,John Wolfe,1,1
Faulkner,MT. VERNON,U.S. President,,DEM,John Wolfe,13,13
Faulkner,NEWTON,U.S. President,,DEM,John Wolfe,13,13
Faulkner,PINE MOUNTAIN,U.S. President,,DEM,John Wolfe,16,16
Faulkner,PALARM,U.S. President,,DEM,John Wolfe,17,17
Faulkner,SO. MOUNTAIN,U.S. President,,DEM,John Wolfe,1,1
Faulkner,WILSON,U.S. President,,DEM,John Wolfe,13,13
Faulkner,WALKER,U.S. President,,DEM,John Wolfe,8,8
Faulkner,UNION,U.S. President,,DEM,John Wolfe,29,29
Faulkner,UCA,U.S. President,,DEM,John Wolfe,0,0
Faulkner,1C-N,U.S. President,,DEM,Barack Obama,25,25
Faulkner,1C-S,U.S. President,,DEM,Barack Obama,45,45
Faulkner,1E-E,U.S. President,,DEM,Barack Obama,115,115
Faulkner,1E-W,U.S. President,,DEM,Barack Obama,44,44
Faulkner,2A,U.S. President,,DEM,Barack Obama,72,72
Faulkner,2B,U.S. President,,DEM,Barack Obama,66,66
Faulkner,2C,U.S. President,,DEM,Barack Obama,47,47
Faulkner,3A,U.S. President,,DEM,Barack Obama,90,90
Faulkner,3B,U.S. President,,DEM,Barack Obama,17,17
Faulkner,3C-E,U.S. President,,DEM,Barack Obama,101,101
Faulkner,3C-W,U.S. President,,DEM,Barack Obama,79,79
Faulkner,3D,U.S. President,,DEM,Barack Obama,149,149
Faulkner,4A,U.S. President,,DEM,Barack Obama,168,168
