county,precinct,office,district,party,candidate,votes,election_day
Little River,ARDEN TOWNSHIP,U.S. President,,DEM,John Wolfe,81,81
Little River,ARKINDA TOWNSHIP,U.S. President,,DEM,John Wolfe,15,15
Little River,ASHDOWN WARD 1,U.S. President,,DEM,John Wolfe,300,300
Little River,ASHDOWN WARD 2,U.S. President,,DEM,John Wolfe,108,108
Little River,ASHDOWN WARD 3,U.S. President,,DEM,John Wolfe,128,128
Little River,BURKE TOWNSHIP,U.S. President,,DEM,John Wolfe,35,35
Little River,CLEVELAND TOWNSHIP,U.S. President,,DEM,John Wolfe,169,169
Little River,CANEY TOWNSHIP,U.S. President,,DEM,John Wolfe,37,37
Little River,FRANKLIN TOWNSHIP,U.S. President,,DEM,John Wolfe,164,164
Little River,FOREMAN WARD 1,U.S. President,,DEM,John Wolfe,13,13
Little River,FOREMAN WARD 2,U.S. President,,DEM,John Wolfe,43,43
Little River,FOREMAN WARD 3,U.S. President,,DEM,John Wolfe,60,60
Little River,JEFFERSON TOWNSHIP,U.S. President,,DEM,John Wolfe,99,99
Little River,JEWELL TOWNSHIP,U.S. President,,DEM,John Wolfe,27,27
Little River,JOHNSON TOWNSHIP,U.S. President,,DEM,John Wolfe,46,46
Little River,JACKSON TOWNSHIP,U.S. President,,DEM,John Wolfe,106,106
Little River,LICK CREEK TOWNSHIP,U.S. President,,DEM,John Wolfe,94,94
Little River,LITTLE RIVER TOWNSHIP,U.S. President,,DEM,John Wolfe,77,77
Little River,RED RIVER TOWNSHIP,U.S. President,,DEM,John Wolfe,101,101
Little River,WALLACE/RICHLAND TOWNSHIP,U.S. President,,DEM,John Wolfe,55,55
Little River,ARDEN TOWNSHIP,U.S. President,,DEM,Barack Obama,17,17
Little River,ARKINDA TOWNSHIP,U.S. President,,DEM,Barack Obama,4,4
Little River,ASHDOWN WARD 1,U.S. President,,DEM,Barack Obama,110,110
Little River,ASHDOWN WARD 2,U.S. President,,DEM,Barack Obama,136,136
Little River,ASHDOWN WARD 3,U.S. President,,DEM,Barack Obama,105,105
Little River,BURKE TOWNSHIP,U.S. President,,DEM,Barack Obama,14,14
Little River,CLEVELAND TOWNSHIP,U.S. President,,DEM,Barack Obama,63,63
Little River,CANEY TOWNSHIP,U.S. President,,DEM,Barack Obama,12,12
Little River,FRANKLIN TOWNSHIP,U.S. President,,DEM,Barack Obama,34,34
Little River,FOREMAN WARD 1,U.S. President,,DEM,Barack Obama,12,12
Little River,FOREMAN WARD 2,U.S. President,,DEM,Barack Obama,25,25
Little River,FOREMAN WARD 3,U.S. President,,DEM,Barack Obama,30,30
Little River,JEFFERSON TOWNSHIP,U.S. President,,DEM,Barack Obama,26,26
Little River,JEWELL TOWNSHIP,U.S. President,,DEM,Barack Obama,11,11
Little River,JOHNSON TOWNSHIP,U.S. President,,DEM,Barack Obama,40,40
Little River,JACKSON TOWNSHIP,U.S. President,,DEM,Barack Obama,23,23
Little River,LICK CREEK TOWNSHIP,U.S. President,,DEM,Barack Obama,22,22
Little River,LITTLE RIVER TOWNSHIP,U.S. President,,DEM,Barack Obama,17,17
Little River,RED RIVER TOWNSHIP,U.S. President,,DEM,Barack Obama,24,24
Little River,WALLACE/RICHLAND TOWNSHIP,U.S. President,,DEM,Barack Obama,31,31
Little River,ARDEN TOWNSHIP,U.S. Congress District 4,,DEM,Q. Byrum Hurst,16,16
Little River,ARKINDA TOWNSHIP,U.S. Congress District 4,,DEM,Q. Byrum Hurst,1,1
Little River,ASHDOWN WARD 1,U.S. Congress District 4,,DEM,Q. Byrum Hurst,80,80
Little River,ASHDOWN WARD 2,U.S. Congress District 4,,DEM,Q. Byrum Hurst,52,52
Little River,ASHDOWN WARD 3,U.S. Congress District 4,,DEM,Q. Byrum Hurst,39,39
Little River,BURKE TOWNSHIP,U.S. Congress District 4,,DEM,Q. Byrum Hurst,7,7
Little River,CLEVELAND TOWNSHIP,U.S. Congress District 4,,DEM,Q. Byrum Hurst,46,46
Little River,CANEY TOWNSHIP,U.S. Congress District 4,,DEM,Q. Byrum Hurst,19,19
Little River,FRANKLIN TOWNSHIP,U.S. Congress District 4,,DEM,Q. Byrum Hurst,38,38
Little River,FOREMAN WARD 1,U.S. Congress District 4,,DEM,Q. Byrum Hurst,4,4
Little River,FOREMAN WARD 2,U.S. Congress District 4,,DEM,Q. Byrum Hurst,16,16
Little River,FOREMAN WARD 3,U.S. Congress District 4,,DEM,Q. Byrum Hurst,21,21
Little River,JEFFERSON TOWNSHIP,U.S. Congress District 4,,DEM,Q. Byrum Hurst,23,23
