county,precinct,office,district,party,candidate,votes,election_day
Cross,Wynne Ward 1,U.S. President,,DEM,Barack Obama,90,90
Cross,Wynne Ward 2,U.S. President,,DEM,Barack Obama,53,53
Cross,Wynne Ward 3,U.S. President,,DEM,Barack Obama,46,46
Cross,Wynne Ward 4,U.S. President,,DEM,Barack Obama,97,97
Cross,Wynne Ward 5,U.S. President,,DEM,Barack Obama,107,107
Cross,Wynne Township,U.S. President,,DEM,Barack Obama,64,64
Cross,Smith,U.S. President,,DEM,Barack Obama,21,21
Cross,Bedford,U.S. President,,DEM,Barack Obama,9,9
Cross,Ellis,U.S. President,,DEM,Barack Obama,9,9
Cross,Fair Oaks,U.S. President,,DEM,Barack Obama,6,6
Cross,Brushy Lake,U.S. President,,DEM,Barack Obama,4,4
Cross,Hickory Ridge City,U.S. President,,DEM,Barack Obama,9,9
Cross,Hickory Ridge Township,U.S. President,,DEM,Barack Obama,4,4
Cross,Cherry Valley,U.S. President,,DEM,Barack Obama,13,13
Cross,Mitchell,U.S. President,,DEM,Barack Obama,8,8
Cross,"Bay Villiage, Birdeye",U.S. President,,DEM,Barack Obama,20,20
Cross,Searcy,U.S. President,,DEM,Barack Obama,26,26
Cross,Parkin Ward 1,U.S. President,,DEM,Barack Obama,47,47
Cross,Parkin Ward 2,U.S. President,,DEM,Barack Obama,56,56
Cross,Parkin Ward 3,U.S. President,,DEM,Barack Obama,40,40
Cross,Tyronza,U.S. President,,DEM,Barack Obama,11,11
Cross,Twist,U.S. President,,DEM,Barack Obama,0,0
Cross,Wynne Ward 1,U.S. President,,DEM,John Wolfe,84,84
Cross,Wynne Ward 2,U.S. President,,DEM,John Wolfe,88,88
Cross,Wynne Ward 3,U.S. President,,DEM,John Wolfe,30,30
Cross,Wynne Ward 4,U.S. President,,DEM,John Wolfe,13,13
Cross,Wynne Ward 5,U.S. President,,DEM,John Wolfe,208,208
Cross,Wynne Township,U.S. President,,DEM,John Wolfe,117,117
Cross,Smith,U.S. President,,DEM,John Wolfe,94,94
Cross,Bedford,U.S. President,,DEM,John Wolfe,24,24
Cross,Ellis,U.S. President,,DEM,John Wolfe,48,48
Cross,Fair Oaks,U.S. President,,DEM,John Wolfe,17,17
Cross,Brushy Lake,U.S. President,,DEM,John Wolfe,15,15
Cross,Hickory Ridge City,U.S. President,,DEM,John Wolfe,13,13
Cross,Hickory Ridge Township,U.S. President,,DEM,John Wolfe,9,9
Cross,Cherry Valley,U.S. President,,DEM,John Wolfe,34,34
Cross,Mitchell,U.S. President,,DEM,John Wolfe,18,18
Cross,"Bay Villiage, Birdeye",U.S. President,,DEM,John Wolfe,18,18
Cross,Searcy,U.S. President,,DEM,John Wolfe,45,45
Cross,Parkin Ward 1,U.S. President,,DEM,John Wolfe,21,21
Cross,Parkin Ward 2,U.S. President,,DEM,John Wolfe,8,8
Cross,Parkin Ward 3,U.S. President,,DEM,John Wolfe,6,6
Cross,Tyronza,U.S. President,,DEM,John Wolfe,10,10
Cross,Twist,U.S. President,,DEM,John Wolfe,2,2
Cross,Wynne Ward 1,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,88,88
Cross,Wynne Ward 2,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,87,87
Cross,Wynne Ward 3,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,34,34
Cross,Wynne Ward 4,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,45,45
Cross,Wynne Ward 5,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,158,158
Cross,Wynne Township,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,93,93
Cross,Smith,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,60,60
Cross,Bedford,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,20,20
Cross,Ellis,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,23,23
Cross,Fair Oaks,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,10,10
Cross,Brushy Lake,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,10,10
Cross,Hickory Ridge City,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,10,10
Cross,Hickory Ridge Township,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,9,9
Cross,Cherry Valley,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,27,27
Cross,Mitchell,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,15,15
Cross,"Bay Villiage, Birdeye",U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,22,22
Cross,Searcy,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,45,45
Cross,Parkin Ward 1,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,23,23
Cross,Parkin Ward 2,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,28,28
Cross,Parkin Ward 3,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,11,11
Cross,Tyronza,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,9,9
Cross,Twist,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,2,2
Cross,Wynne Ward 1,U.S. Congress District 1,,DEM,Clark M. Hall,74,74
Cross,Wynne Ward 2,U.S. Congress District 1,,DEM,Clark M. Hall,46,46
Cross,Wynne Ward 3,U.S. Congress District 1,,DEM,Clark M. Hall,22,22
Cross,Wynne Ward 4,U.S. Congress District 1,,DEM,Clark M. Hall,27,27
Cross,Wynne Ward 5,U.S. Congress District 1,,DEM,Clark M. Hall,103,103
Cross,Wynne Township,U.S. Congress District 1,,DEM,Clark M. Hall,70,70
Cross,Smith,U.S. Congress District 1,,DEM,Clark M. Hall,36,36
Cross,Bedford,U.S. Congress District 1,,DEM,Clark M. Hall,9,9
Cross,Ellis,U.S. Congress District 1,,DEM,Clark M. Hall,21,21
Cross,Fair Oaks,U.S. Congress District 1,,DEM,Clark M. Hall,15,15
Cross,Brushy Lake,U.S. Congress District 1,,DEM,Clark M. Hall,13,13
Cross,Hickory Ridge City,U.S. Congress District 1,,DEM,Clark M. Hall,14,14
Cross,Hickory Ridge Township,U.S. Congress District 1,,DEM,Clark M. Hall,5,5
Cross,Cherry Valley,U.S. Congress District 1,,DEM,Clark M. Hall,17,17
Cross,Mitchell,U.S. Congress District 1,,DEM,Clark M. Hall,8,8
Cross,"Bay Villiage, Birdeye",U.S. Congress District 1,,DEM,Clark M. Hall,14,14
Cross,Searcy,U.S. Congress District 1,,DEM,Clark M. Hall,26,26
Cross,Parkin Ward 1,U.S. Congress District 1,,DEM,Clark M. Hall,18,18
Cross,Parkin Ward 2,U.S. Congress District 1,,DEM,Clark M. Hall,15,15
Cross,Parkin Ward 3,U.S. Congress District 1,,DEM,Clark M. Hall,14,14
Cross,Tyronza,U.S. Congress District 1,,DEM,Clark M. Hall,5,5
Cross,Twist,U.S. Congress District 1,,DEM,Clark M. Hall,0,0
Cross,Wynne Ward 1,U.S. Congress District 1,,DEM,Gary Latanich,9,9
Cross,Wynne Ward 2,U.S. Congress District 1,,DEM,Gary Latanich,13,13
Cross,Wynne Ward 3,U.S. Congress District 1,,DEM,Gary Latanich,8,8
Cross,Wynne Ward 4,U.S. Congress District 1,,DEM,Gary Latanich,22,22
Cross,Wynne Ward 5,U.S. Congress District 1,,DEM,Gary Latanich,33,33
Cross,Wynne Township,U.S. Congress District 1,,DEM,Gary Latanich,10,10
Cross,Smith,U.S. Congress District 1,,DEM,Gary Latanich,16,16
Cross,Bedford,U.S. Congress District 1,,DEM,Gary Latanich,3,3
Cross,Ellis,U.S. Congress District 1,,DEM,Gary Latanich,8,8
Cross,Fair Oaks,U.S. Congress District 1,,DEM,Gary Latanich,1,1
Cross,Brushy Lake,U.S. Congress District 1,,DEM,Gary Latanich,1,1
Cross,Hickory Ridge City,U.S. Congress District 1,,DEM,Gary Latanich,2,2
Cross,Hickory Ridge Township,U.S. Congress District 1,,DEM,Gary Latanich,0,0
Cross,Cherry Valley,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Cross,Mitchell,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Cross,"Bay Villiage, Birdeye",U.S. Congress District 1,,DEM,Gary Latanich,1,1
Cross,Searcy,U.S. Congress District 1,,DEM,Gary Latanich,7,7
Cross,Parkin Ward 1,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Cross,Parkin Ward 2,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Cross,Parkin Ward 3,U.S. Congress District 1,,DEM,Gary Latanich,6,6
Cross,Tyronza,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Cross,Twist,U.S. Congress District 1,,DEM,Gary Latanich,0,0
Cross,Parkin Ward 1,State Senate District 24,,DEM,Representative Keith M. Ingram,23,23
Cross,Parkin Ward 2,State Senate District 24,,DEM,Representative Keith M. Ingram,25,25
Cross,Parkin Ward 3,State Senate District 24,,DEM,Representative Keith M. Ingram,10,10
Cross,Tyronza,State Senate District 24,,DEM,Representative Keith M. Ingram,12,12
Cross,Parkin Ward 1,State Senate District 24,,DEM,Senator Jack Crumbly,48,48
Cross,Parkin Ward 2,State Senate District 24,,DEM,Senator Jack Crumbly,38,38
Cross,Parkin Ward 3,State Senate District 24,,DEM,Senator Jack Crumbly,34,34
Cross,Tyronza,State Senate District 24,,DEM,Senator Jack Crumbly,10,10
Cross,Wynne Ward 1,COUNTY AND PROBATE CLERK,,DEM,MELANIE DAVIS WINKLER,142,142
Cross,Wynne Ward 2,COUNTY AND PROBATE CLERK,,DEM,MELANIE DAVIS WINKLER,127,127
Cross,Wynne Ward 3,COUNTY AND PROBATE CLERK,,DEM,MELANIE DAVIS WINKLER,58,58
Cross,Wynne Ward 4,COUNTY AND PROBATE CLERK,,DEM,MELANIE DAVIS WINKLER,88,88
Cross,Wynne Ward 5,COUNTY AND PROBATE CLERK,,DEM,MELANIE DAVIS WINKLER,287,287
Cross,Wynne Township,COUNTY AND PROBATE CLERK,,DEM,MELANIE DAVIS WINKLER,144,144
Cross,Smith,COUNTY AND PROBATE CLERK,,DEM,MELANIE DAVIS WINKLER,78,78
Cross,Bedford,COUNTY AND PROBATE CLERK,,DEM,MELANIE DAVIS WINKLER,31,31
Cross,Ellis,COUNTY AND PROBATE CLERK,,DEM,MELANIE DAVIS WINKLER,41,41
Cross,Fair Oaks,COUNTY AND PROBATE CLERK,,DEM,MELANIE DAVIS WINKLER,16,16
