county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Lawrence,ANNIEVILLE,U.S. House,1,REP,Congressman Rick Crawford,75,23,2,50
Lawrence,ASHLAND,U.S. House,1,REP,Congressman Rick Crawford,54,8,2,44
Lawrence,BLACK RIVER,U.S. House,1,REP,Congressman Rick Crawford,118,37,0,81
Lawrence,BLACK ROCK,U.S. House,1,REP,Congressman Rick Crawford,293,79,5,209
Lawrence,BOAS 1,U.S. House,1,REP,Congressman Rick Crawford,205,85,2,118
Lawrence,BOAS 2,U.S. House,1,REP,Congressman Rick Crawford,171,60,1,110
Lawrence,BOAS 3,U.S. House,1,REP,Congressman Rick Crawford,168,67,1,100
Lawrence,CACHE,U.S. House,1,REP,Congressman Rick Crawford,32,22,0,10
Lawrence,CAMPBELL 1,U.S. House,1,REP,Congressman Rick Crawford,341,219,4,118
Lawrence,CAMPBELL 2,U.S. House,1,REP,Congressman Rick Crawford,337,230,18,89
Lawrence,CAMPBELL 3,U.S. House,1,REP,Congressman Rick Crawford,209,129,3,77
Lawrence,CAMPBELL 4,U.S. House,1,REP,Congressman Rick Crawford,341,223,9,109
Lawrence,DENT,U.S. House,1,REP,Congressman Rick Crawford,230,78,3,149
Lawrence,DOWELL,U.S. House,1,REP,Congressman Rick Crawford,27,14,0,13
Lawrence,DUTY,U.S. House,1,REP,Congressman Rick Crawford,100,31,1,68
Lawrence,EATON,U.S. House,1,REP,Congressman Rick Crawford,62,18,0,44
Lawrence,FLAT CREEK,U.S. House,1,REP,Congressman Rick Crawford,27,7,1,19
Lawrence,JESUP,U.S. House,1,REP,Congressman Rick Crawford,19,4,1,14
Lawrence,LAWRENCE,U.S. House,1,REP,Congressman Rick Crawford,43,15,0,28
Lawrence,MARION,U.S. House,1,REP,Congressman Rick Crawford,37,14,0,23
Lawrence,MORGAN,U.S. House,1,REP,Congressman Rick Crawford,137,25,2,110
Lawrence,PROMISED LAND,U.S. House,1,REP,Congressman Rick Crawford,93,25,1,67
Lawrence,REED'S CREEK SAFFELL,U.S. House,1,REP,Congressman Rick Crawford,84,14,3,67
Lawrence,REED'S CREEK STRAWBERRY,U.S. House,1,REP,Congressman Rick Crawford,111,10,3,98
Lawrence,RICHWOODS,U.S. House,1,REP,Congressman Rick Crawford,25,12,0,13
Lawrence,SPRING RIVER,U.S. House,1,REP,Congressman Rick Crawford,72,18,0,54
Lawrence,STRAWBERRY,U.S. House,1,REP,Congressman Rick Crawford,86,19,0,67
Lawrence,THACKER,U.S. House,1,REP,Congressman Rick Crawford,119,33,4,82
Lawrence,ANNIEVILLE,U.S. House,1,LIB,Elvis Presley,3,0,0,3
Lawrence,ASHLAND,U.S. House,1,LIB,Elvis Presley,3,1,0,2
Lawrence,BLACK RIVER,U.S. House,1,LIB,Elvis Presley,6,1,0,5
Lawrence,BLACK ROCK,U.S. House,1,LIB,Elvis Presley,17,3,0,14
Lawrence,BOAS 1,U.S. House,1,LIB,Elvis Presley,6,5,0,1
Lawrence,BOAS 2,U.S. House,1,LIB,Elvis Presley,7,2,0,5
Lawrence,BOAS 3,U.S. House,1,LIB,Elvis Presley,3,1,0,2
Lawrence,CACHE,U.S. House,1,LIB,Elvis Presley,0,0,0,0
Lawrence,CAMPBELL 1,U.S. House,1,LIB,Elvis Presley,24,11,3,10
Lawrence,CAMPBELL 2,U.S. House,1,LIB,Elvis Presley,14,7,3,4
Lawrence,CAMPBELL 3,U.S. House,1,LIB,Elvis Presley,4,2,0,2
Lawrence,CAMPBELL 4,U.S. House,1,LIB,Elvis Presley,18,14,0,4
Lawrence,DENT,U.S. House,1,LIB,Elvis Presley,5,0,0,5
Lawrence,DOWELL,U.S. House,1,LIB,Elvis Presley,0,0,0,0
Lawrence,DUTY,U.S. House,1,LIB,Elvis Presley,4,0,0,4
Lawrence,EATON,U.S. House,1,LIB,Elvis Presley,0,0,0,0
Lawrence,FLAT CREEK,U.S. House,1,LIB,Elvis Presley,1,0,0,1
Lawrence,JESUP,U.S. House,1,LIB,Elvis Presley,0,0,0,0
Lawrence,LAWRENCE,U.S. House,1,LIB,Elvis Presley,1,0,0,1
Lawrence,MARION,U.S. House,1,LIB,Elvis Presley,0,0,0,0
Lawrence,MORGAN,U.S. House,1,LIB,Elvis Presley,0,0,0,0
