county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
White,Albion,U.S. House,2,LIB,Joe Ryne Swafford,3,3,0,0
White,Antioch,U.S. House,2,LIB,Joe Ryne Swafford,4,3,1,0
White,Bald Knob Ward 1,U.S. House,2,LIB,Joe Ryne Swafford,3,3,0,0
White,Bald Knob Ward 2,U.S. House,2,LIB,Joe Ryne Swafford,4,3,1,0
White,Bald Knob Ward 3,U.S. House,2,LIB,Joe Ryne Swafford,6,4,2,0
White,Bald Knob TWP,U.S. House,2,LIB,Joe Ryne Swafford,6,3,3,0
White,Beebe Ward 1,U.S. House,2,LIB,Joe Ryne Swafford,14,12,1,1
White,Beebe Ward 2,U.S. House,2,LIB,Joe Ryne Swafford,14,12,2,0
White,Beebe Ward 3,U.S. House,2,LIB,Joe Ryne Swafford,14,12,2,0
White,Big Creek,U.S. House,2,LIB,Joe Ryne Swafford,11,6,5,0
White,Bradford Ward 1,U.S. House,2,LIB,Joe Ryne Swafford,0,0,0,0
White,Bradford Ward 2,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Bradford Ward 3,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Cadron,U.S. House,2,LIB,Joe Ryne Swafford,7,4,3,0
White,Cane,U.S. House,2,LIB,Joe Ryne Swafford,9,8,1,0
White,Chrisp,U.S. House,2,LIB,Joe Ryne Swafford,8,8,0,0
White,Clay,U.S. House,2,LIB,Joe Ryne Swafford,2,1,1,0
White,Cleveland,U.S. House,2,LIB,Joe Ryne Swafford,0,0,0,0
White,Coffey,U.S. House,2,LIB,Joe Ryne Swafford,5,5,0,0
White,Coldwell,U.S. House,2,LIB,Joe Ryne Swafford,1,0,1,0
White,Crosby,U.S. House,2,LIB,Joe Ryne Swafford,3,1,0,2
White,Cypert,U.S. House,2,LIB,Joe Ryne Swafford,0,0,0,0
White,Denmark,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Des Arc,U.S. House,2,LIB,Joe Ryne Swafford,3,1,2,0
White,Dogwood TWP,U.S. House,2,LIB,Joe Ryne Swafford,2,2,0,0
White,El Paso,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Francure,U.S. House,2,LIB,Joe Ryne Swafford,0,0,0,0
White,Garner TWP,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Garner City,U.S. House,2,LIB,Joe Ryne Swafford,4,4,0,0
White,Gravel Hill,U.S. House,2,LIB,Joe Ryne Swafford,3,0,3,0
White,Gray A,U.S. House,2,LIB,Joe Ryne Swafford,12,6,6,0
White,Gray B,U.S. House,2,LIB,Joe Ryne Swafford,16,5,11,0
White,Griffithville City,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Gum Springs,U.S. House,2,LIB,Joe Ryne Swafford,9,4,5,0
White,Guthrie,U.S. House,2,LIB,Joe Ryne Swafford,7,7,0,0
White,Harrison,U.S. House,2,LIB,Joe Ryne Swafford,14,9,5,0
White,Hartsell,U.S. House,2,LIB,Joe Ryne Swafford,3,2,1,0
White,Higginson TWP,U.S. House,2,LIB,Joe Ryne Swafford,2,1,1,0
White,Higginson Ward 1,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Jackson,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Jefferson,U.S. House,2,LIB,Joe Ryne Swafford,2,2,0,0
White,Joy,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Judsonia Ward 1,U.S. House,2,LIB,Joe Ryne Swafford,2,2,0,0
White,Judsonia Ward 2,U.S. House,2,LIB,Joe Ryne Swafford,4,3,1,0
White,Judsonia Ward 3,U.S. House,2,LIB,Joe Ryne Swafford,4,3,1,0
White,Kensett Ward 1,U.S. House,2,LIB,Joe Ryne Swafford,4,2,1,1
White,Kensett Ward 2,U.S. House,2,LIB,Joe Ryne Swafford,15,10,2,3
White,Kensett Ward 3,U.S. House,2,LIB,Joe Ryne Swafford,4,2,1,1
White,Kensett TWP,U.S. House,2,LIB,Joe Ryne Swafford,1,0,1,0
White,Kentucky,U.S. House,2,LIB,Joe Ryne Swafford,10,8,2,0
White,Letona,U.S. House,2,LIB,Joe Ryne Swafford,3,2,1,0
White,Liberty,U.S. House,2,LIB,Joe Ryne Swafford,4,4,0,0
White,Marion,U.S. House,2,LIB,Joe Ryne Swafford,0,0,0,0
White,Marshall,U.S. House,2,LIB,Joe Ryne Swafford,6,4,2,0
White,McRae Ward 1,U.S. House,2,LIB,Joe Ryne Swafford,6,6,0,0
White,McRae Ward 2,U.S. House,2,LIB,Joe Ryne Swafford,3,3,0,0
White,McRae TWP,U.S. House,2,LIB,Joe Ryne Swafford,8,5,3,0
White,Mt. Pisgah,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Pangburn Ward 1,U.S. House,2,LIB,Joe Ryne Swafford,4,3,1,0
White,Pangburn Ward 2,U.S. House,2,LIB,Joe Ryne Swafford,5,5,0,0
White,Red River,U.S. House,2,LIB,Joe Ryne Swafford,4,3,1,0
White,Rose Bud City,U.S. House,2,LIB,Joe Ryne Swafford,4,3,1,0
White,Royal,U.S. House,2,LIB,Joe Ryne Swafford,10,8,2,0
White,Russell City,U.S. House,2,LIB,Joe Ryne Swafford,0,0,0,0
White,Russell TWP,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Searcy Ward 1 A,U.S. House,2,LIB,Joe Ryne Swafford,3,2,1,0
White,Searcy Ward 1 B,U.S. House,2,LIB,Joe Ryne Swafford,0,0,0,0
White,Searcy Ward 1 C,U.S. House,2,LIB,Joe Ryne Swafford,10,5,5,0
White,Searcy Ward 1 D,U.S. House,2,LIB,Joe Ryne Swafford,12,3,9,0
White,Searcy Ward 2 B,U.S. House,2,LIB,Joe Ryne Swafford,5,1,4,0
White,Searcy Ward 2 C,U.S. House,2,LIB,Joe Ryne Swafford,35,20,15,0
White,Searcy Ward 2 D,U.S. House,2,LIB,Joe Ryne Swafford,7,3,4,0
White,Searcy Ward 3 A,U.S. House,2,LIB,Joe Ryne Swafford,15,6,9,0
White,Searcy Ward 3 B,U.S. House,2,LIB,Joe Ryne Swafford,11,3,8,0
White,Searcy Ward 3 C,U.S. House,2,LIB,Joe Ryne Swafford,8,2,6,0
White,Searcy Ward 3 D,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Searcy Ward 4 A,U.S. House,2,LIB,Joe Ryne Swafford,7,4,3,0
White,Searcy Ward 4 B,U.S. House,2,LIB,Joe Ryne Swafford,6,4,2,0
White,Searcy Ward 4 C,U.S. House,2,LIB,Joe Ryne Swafford,6,5,1,0
White,Searcy Ward 2 E,U.S. House,2,LIB,Joe Ryne Swafford,20,6,14,0
White,Union,U.S. House,2,LIB,Joe Ryne Swafford,10,5,5,0
White,Velvet Ridge,U.S. House,2,LIB,Joe Ryne Swafford,6,3,3,0
White,Walker,U.S. House,2,LIB,Joe Ryne Swafford,1,0,1,0
White,West Point,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Georgetown City,U.S. House,2,LIB,Joe Ryne Swafford,2,2,0,0
White,Bald Knob North,U.S. House,2,LIB,Joe Ryne Swafford,0,0,0,0
White,Beebe Ward 3 C,U.S. House,2,LIB,Joe Ryne Swafford,7,7,0,0
White,Harrison East,U.S. House,2,LIB,Joe Ryne Swafford,3,2,1,0
White,Searcy Ward 1 E,U.S. House,2,LIB,Joe Ryne Swafford,9,3,6,0
White,Searcy Ward 3 E,U.S. House,2,LIB,Joe Ryne Swafford,5,2,3,0
White,Pangburn Ward 3,U.S. House,2,LIB,Joe Ryne Swafford,2,1,1,0
White,Higginson Ward 2,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0
White,Higginson Ward 3,U.S. House,2,LIB,Joe Ryne Swafford,3,3,0,0
White,Albion,U.S. House,2,DEM,Representative Clarke Tucker,21,14,6,1
White,Antioch,U.S. House,2,DEM,Representative Clarke Tucker,51,35,16,0
White,Bald Knob Ward 1,U.S. House,2,DEM,Representative Clarke Tucker,96,56,38,2
White,Bald Knob Ward 2,U.S. House,2,DEM,Representative Clarke Tucker,56,38,15,3
White,Bald Knob Ward 3,U.S. House,2,DEM,Representative Clarke Tucker,51,31,18,2
White,Bald Knob TWP,U.S. House,2,DEM,Representative Clarke Tucker,53,21,30,2
White,Beebe Ward 1,U.S. House,2,DEM,Representative Clarke Tucker,130,94,34,2
White,Beebe Ward 2,U.S. House,2,DEM,Representative Clarke Tucker,103,61,41,1
White,Beebe Ward 3,U.S. House,2,DEM,Representative Clarke Tucker,126,70,54,2
White,Big Creek,U.S. House,2,DEM,Representative Clarke Tucker,63,40,23,0
White,Bradford Ward 1,U.S. House,2,DEM,Representative Clarke Tucker,15,10,4,1
White,Bradford Ward 2,U.S. House,2,DEM,Representative Clarke Tucker,11,11,0,0
White,Bradford Ward 3,U.S. House,2,DEM,Representative Clarke Tucker,25,20,5,0
White,Cadron,U.S. House,2,DEM,Representative Clarke Tucker,18,15,3,0
White,Cane,U.S. House,2,DEM,Representative Clarke Tucker,71,35,32,4
White,Chrisp,U.S. House,2,DEM,Representative Clarke Tucker,79,52,27,0
White,Clay,U.S. House,2,DEM,Representative Clarke Tucker,36,22,12,2
White,Cleveland,U.S. House,2,DEM,Representative Clarke Tucker,9,9,0,0
White,Coffey,U.S. House,2,DEM,Representative Clarke Tucker,88,51,35,2
White,Coldwell,U.S. House,2,DEM,Representative Clarke Tucker,14,7,7,0
White,Crosby,U.S. House,2,DEM,Representative Clarke Tucker,33,10,23,0
White,Cypert,U.S. House,2,DEM,Representative Clarke Tucker,10,3,7,0
White,Denmark,U.S. House,2,DEM,Representative Clarke Tucker,25,15,9,1
White,Des Arc,U.S. House,2,DEM,Representative Clarke Tucker,48,25,23,0
White,Dogwood TWP,U.S. House,2,DEM,Representative Clarke Tucker,12,11,0,1
White,El Paso,U.S. House,2,DEM,Representative Clarke Tucker,63,55,7,1
White,Francure,U.S. House,2,DEM,Representative Clarke Tucker,6,4,2,0
White,Garner TWP,U.S. House,2,DEM,Representative Clarke Tucker,12,8,4,0
White,Garner City,U.S. House,2,DEM,Representative Clarke Tucker,8,6,2,0
White,Gravel Hill,U.S. House,2,DEM,Representative Clarke Tucker,16,7,9,0
White,Gray A,U.S. House,2,DEM,Representative Clarke Tucker,77,41,32,4
White,Gray B,U.S. House,2,DEM,Representative Clarke Tucker,249,78,168,3
White,Griffithville City,U.S. House,2,DEM,Representative Clarke Tucker,14,12,2,0
White,Gum Springs,U.S. House,2,DEM,Representative Clarke Tucker,91,38,51,2
