county,precinct,office,district,candidate,party,votes
Arkansas,MCFALL,Governor,,Governor Asa Hutchinson,REP,3
Arkansas,CROCKETT,Governor,,Governor Asa Hutchinson,REP,3
Arkansas,KEATON,Governor,,Governor Asa Hutchinson,REP,10
Arkansas,MILL BAYOU,Governor,,Governor Asa Hutchinson,REP,8
Arkansas,ALMYRA,Governor,,Governor Asa Hutchinson,REP,20
Arkansas,PRAIRIE,Governor,,Governor Asa Hutchinson,REP,11
Arkansas,LAGRUE,Governor,,Governor Asa Hutchinson,REP,39
Arkansas,ST. CHARLES,Governor,,Governor Asa Hutchinson,REP,12
Arkansas,CHESTER,Governor,,Governor Asa Hutchinson,REP,3
Arkansas,ARKANSAS,Governor,,Governor Asa Hutchinson,REP,4
Arkansas,STANLEY,Governor,,Governor Asa Hutchinson,REP,1
Arkansas,GILLETT WARD 1,Governor,,Governor Asa Hutchinson,REP,5
Arkansas,GILLETT WARD 2,Governor,,Governor Asa Hutchinson,REP,24
Arkansas,GILLETT WARD 3,Governor,,Governor Asa Hutchinson,REP,2
Arkansas,PT DELUCE,Governor,,Governor Asa Hutchinson,REP,14
Arkansas,BAYOU METO,Governor,,Governor Asa Hutchinson,REP,12
Arkansas,MORRIS,Governor,,Governor Asa Hutchinson,REP,6
Arkansas,GUM POND,Governor,,Governor Asa Hutchinson,REP,5
Arkansas,BARTON,Governor,,Governor Asa Hutchinson,REP,8
Arkansas,HENTON,Governor,,Governor Asa Hutchinson,REP,6
Arkansas,BREWER,Governor,,Governor Asa Hutchinson,REP,0
Arkansas,GARLAND,Governor,,Governor Asa Hutchinson,REP,7
Arkansas,HUMPHREY WARD 1,Governor,,Governor Asa Hutchinson,REP,0
Arkansas,HUMPHREY WARD 3,Governor,,Governor Asa Hutchinson,REP,1
Arkansas,DEWITT WARD 1,Governor,,Governor Asa Hutchinson,REP,13
Arkansas,DEWITT WARD 2,Governor,,Governor Asa Hutchinson,REP,25
Arkansas,DEWITT WARD 3,Governor,,Governor Asa Hutchinson,REP,43
Arkansas,STUTTGART WARD 1,Governor,,Governor Asa Hutchinson,REP,13
