county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
Drew,Ward 1,U.S. House,4,DEM,Hayden Catherine Shamel,332,4,243,85
Drew,Ward 2,U.S. House,4,DEM,Hayden Catherine Shamel,241,3,162,76
Drew,Ward 3,U.S. House,4,DEM,Hayden Catherine Shamel,240,2,153,85
Drew,Ward 4,U.S. House,4,DEM,Hayden Catherine Shamel,183,3,120,60
Drew,Collins,U.S. House,4,DEM,Hayden Catherine Shamel,15,0,7,8
Drew,Enon,U.S. House,4,DEM,Hayden Catherine Shamel,19,3,7,9
Drew,Jerome,U.S. House,4,DEM,Hayden Catherine Shamel,6,0,0,6
Drew,Lacey,U.S. House,4,DEM,Hayden Catherine Shamel,54,0,20,34
Drew,MN BOX 1 - RH Cumb. Presb,U.S. House,4,DEM,Hayden Catherine Shamel,177,0,136,41
Drew,MN Box 2 - RH Baptist Chu,U.S. House,4,DEM,Hayden Catherine Shamel,64,0,48,16
Drew,Marion South - Shady Grov,U.S. House,4,DEM,Hayden Catherine Shamel,75,5,44,26
Drew,Ozment,U.S. House,4,DEM,Hayden Catherine Shamel,22,2,8,12
Drew,Plantersville,U.S. House,4,DEM,Hayden Catherine Shamel,29,3,13,13
Drew,Selma,U.S. House,4,DEM,Hayden Catherine Shamel,76,1,35,40
Drew,Tillar,U.S. House,4,DEM,Hayden Catherine Shamel,19,0,0,19
Drew,Wilmar,U.S. House,4,DEM,Hayden Catherine Shamel,181,8,57,116
Drew,Winchester,U.S. House,4,DEM,Hayden Catherine Shamel,86,2,21,63
Drew,Ward 1,U.S. House,4,LIB,Tom Canada,11,0,7,4
Drew,Ward 2,U.S. House,4,LIB,Tom Canada,8,0,6,2
Drew,Ward 3,U.S. House,4,LIB,Tom Canada,18,0,9,9
Drew,Ward 4,U.S. House,4,LIB,Tom Canada,8,0,2,6
Drew,Collins,U.S. House,4,LIB,Tom Canada,2,0,0,2
Drew,Enon,U.S. House,4,LIB,Tom Canada,1,0,0,1
Drew,Jerome,U.S. House,4,LIB,Tom Canada,0,0,0,0
Drew,Lacey,U.S. House,4,LIB,Tom Canada,5,0,2,3
Drew,MN BOX 1 - RH Cumb. Presb,U.S. House,4,LIB,Tom Canada,12,0,4,8
Drew,MN Box 2 - RH Baptist Chu,U.S. House,4,LIB,Tom Canada,3,0,1,2
Drew,Marion South - Shady Grov,U.S. House,4,LIB,Tom Canada,14,0,9,5
Drew,Ozment,U.S. House,4,LIB,Tom Canada,1,0,1,0
Drew,Plantersville,U.S. House,4,LIB,Tom Canada,1,0,0,1
Drew,Selma,U.S. House,4,LIB,Tom Canada,3,0,0,3
Drew,Tillar,U.S. House,4,LIB,Tom Canada,2,0,0,2
Drew,Wilmar,U.S. House,4,LIB,Tom Canada,6,1,1,4
Drew,Winchester,U.S. House,4,LIB,Tom Canada,2,0,0,2
Drew,Ward 1,U.S. House,4,REP,Representative Bruce Westerman,192,11,132,49
Drew,Ward 2,U.S. House,4,REP,Representative Bruce Westerman,604,8,407,189
Drew,Ward 3,U.S. House,4,REP,Representative Bruce Westerman,207,3,126,78
Drew,Ward 4,U.S. House,4,REP,Representative Bruce Westerman,278,5,190,83
Drew,Collins,U.S. House,4,REP,Representative Bruce Westerman,67,7,28,32
Drew,Enon,U.S. House,4,REP,Representative Bruce Westerman,127,3,41,83
Drew,Jerome,U.S. House,4,REP,Representative Bruce Westerman,14,0,3,11
Drew,Lacey,U.S. House,4,REP,Representative Bruce Westerman,159,0,70,89
Drew,MN BOX 1 - RH Cumb. Presb,U.S. House,4,REP,Representative Bruce Westerman,434,7,238,189
Drew,MN Box 2 - RH Baptist Chu,U.S. House,4,REP,Representative Bruce Westerman,269,2,139,128
Drew,Marion South - Shady Grov,U.S. House,4,REP,Representative Bruce Westerman,384,7,188,189
Drew,Ozment,U.S. House,4,REP,Representative Bruce Westerman,95,1,26,68
Drew,Plantersville,U.S. House,4,REP,Representative Bruce Westerman,157,1,56,100
Drew,Selma,U.S. House,4,REP,Representative Bruce Westerman,147,0,53,94
Drew,Tillar,U.S. House,4,REP,Representative Bruce Westerman,42,0,3,39
Drew,Wilmar,U.S. House,4,REP,Representative Bruce Westerman,243,1,125,117
Drew,Winchester,U.S. House,4,REP,Representative Bruce Westerman,13,0,2,11
Drew,Ward 1,U.S. House,4,NON,Write-In,1,0,1,0
Drew,Ward 2,U.S. House,4,NON,Write-In,0,0,0,0
Drew,Ward 3,U.S. House,4,NON,Write-In,0,0,0,0
Drew,Ward 4,U.S. House,4,NON,Write-In,1,0,0,1
Drew,Collins,U.S. House,4,NON,Write-In,0,0,0,0
Drew,Enon,U.S. House,4,NON,Write-In,1,0,0,1
Drew,Jerome,U.S. House,4,NON,Write-In,0,0,0,0
Drew,Lacey,U.S. House,4,NON,Write-In,0,0,0,0
Drew,MN BOX 1 - RH Cumb. Presb,U.S. House,4,NON,Write-In,0,0,0,0
Drew,MN Box 2 - RH Baptist Chu,U.S. House,4,NON,Write-In,1,0,1,0
Drew,Marion South - Shady Grov,U.S. House,4,NON,Write-In,0,0,0,0
Drew,Ozment,U.S. House,4,NON,Write-In,0,0,0,0
Drew,Plantersville,U.S. House,4,NON,Write-In,0,0,0,0
Drew,Selma,U.S. House,4,NON,Write-In,0,0,0,0
Drew,Tillar,U.S. House,4,NON,Write-In,0,0,0,0
Drew,Wilmar,U.S. House,4,NON,Write-In,0,0,0,0
Drew,Winchester,U.S. House,4,NON,Write-In,0,0,0,0
Drew,Ward 1,Governor,,REP,Governor Asa Hutchinson,226,2,168,56
Drew,Ward 2,Governor,,REP,Governor Asa Hutchinson,643,8,438,197
Drew,Ward 3,Governor,,REP,Governor Asa Hutchinson,239,3,147,89
Drew,Ward 4,Governor,,REP,Governor Asa Hutchinson,301,7,206,88
Drew,Collins,Governor,,REP,Governor Asa Hutchinson,70,7,29,34
Drew,Enon,Governor,,REP,Governor Asa Hutchinson,128,2,45,81
Drew,Jerome,Governor,,REP,Governor Asa Hutchinson,15,0,3,12
Drew,Lacey,Governor,,REP,Governor Asa Hutchinson,163,0,71,92
